Composition du train,Type de matériel,Ligne,Tournée,Code de dégradation,Période d'exploitation,Type de Jour,Année civile,Année civile/mois,Année civile/semaine,Année civile/Trim.,Jour calendaire,Jour de la semaine,Mois calendrier,Km voiture
021-000-000,10,Ligne orange,3,PA,19J,Samedi,2019,2019-03,201911,2019-1,2019-03-16,Samedi,3,1321.632
021-000-000,10,Ligne orange,3,PA,19J,Dimanche,2019,2019-03,201911,2019-1,2019-03-17,Dimanche,3,3484.017
021-000-000,10,Ligne orange,4,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-05,Mardi,2,108.432
021-000-000,10,Ligne orange,4,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-05,Mardi,3,10.458
021-000-000,10,Ligne orange,4,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,130.419
021-000-000,10,Ligne orange,4,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-05,Mardi,2,3702.888
021-000-000,10,Ligne orange,4,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-05,Mardi,3,528.579
021-000-000,10,Ligne orange,4,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,3656.547
021-000-000,10,Ligne orange,5,CMC,19J,Dimanche,2019,2019-03,201911,2019-1,2019-03-17,Dimanche,3,21.06
021-000-000,10,Ligne orange,5,PA,19J,Dimanche,2019,2019-03,201911,2019-1,2019-03-17,Dimanche,3,1535.553
021-000-000,10,Ligne orange,6,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-26,Mardi,2,40.068
021-000-000,10,Ligne orange,6,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-13,Mercredi,3,103.914
021-000-000,10,Ligne orange,6,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,97.11
021-000-000,10,Ligne orange,6,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-26,Mardi,2,2640.789
021-000-000,10,Ligne orange,6,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-13,Mercredi,3,3174.309
021-000-000,10,Ligne orange,6,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-15,Vendredi,3,3174.309
021-000-000,10,Ligne orange,7,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,39.528
021-000-000,10,Ligne orange,7,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,1544.913
021-000-000,10,Ligne orange,10,CMC,19J,Semaine,2019,2019-02,201905,2019-1,2019-02-01,Vendredi,2,111.366
021-000-000,10,Ligne orange,10,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-13,Mercredi,2,411.345
021-000-000,10,Ligne orange,10,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-11,Lundi,3,85.329
021-000-000,10,Ligne orange,10,CMC,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,42.246
021-000-000,10,Ligne orange,10,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,64.818
021-000-000,10,Ligne orange,10,PA,19J,Semaine,2019,2019-02,201905,2019-1,2019-02-01,Vendredi,2,5813.091
021-000-000,10,Ligne orange,10,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-13,Mercredi,2,5553.972
021-000-000,10,Ligne orange,10,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-11,Lundi,3,5295.114
021-000-000,10,Ligne orange,10,PA,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,2911.041
021-000-000,10,Ligne orange,10,PA,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,1060.344
021-000-000,10,Ligne orange,11,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,29.844
021-000-000,10,Ligne orange,11,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,73.827
021-000-000,10,Ligne orange,11,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,89.127
021-000-000,10,Ligne orange,11,CMC,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,116.082
021-000-000,10,Ligne orange,11,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,1015.839
021-000-000,10,Ligne orange,11,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,1016.397
021-000-000,10,Ligne orange,11,PA,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,5626.485
021-000-000,10,Ligne orange,11,PA,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,5624.262
021-000-000,10,Ligne orange,12,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,80.568
021-000-000,10,Ligne orange,12,CMC,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,33.3
021-000-000,10,Ligne orange,12,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,19.881
021-000-000,10,Ligne orange,12,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,1020.699
021-000-000,10,Ligne orange,12,PA,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,1588.248
021-000-000,10,Ligne orange,12,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,1133.217
021-000-000,10,Ligne orange,13,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,44.289
021-000-000,10,Ligne orange,13,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,4.653
021-000-000,10,Ligne orange,13,PA,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,2656.287
021-000-000,10,Ligne orange,13,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,910.683
021-000-000,10,Ligne orange,14,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,64.845
021-000-000,10,Ligne orange,14,CMC,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,47.691
021-000-000,10,Ligne orange,14,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,1015.533
021-000-000,10,Ligne orange,14,PA,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,2911.428
021-000-000,10,Ligne orange,15,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,95.589
021-000-000,10,Ligne orange,15,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,3971.934
021-000-000,10,Ligne orange,16,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,28.71
021-000-000,10,Ligne orange,16,CMC,19J,Samedi,2019,2019-03,201912,2019-1,2019-03-23,Samedi,3,144.315
021-000-000,10,Ligne orange,16,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,50.355
021-000-000,10,Ligne orange,16,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,71.433
021-000-000,10,Ligne orange,16,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,447.048
021-000-000,10,Ligne orange,16,PA,19J,Samedi,2019,2019-03,201912,2019-1,2019-03-23,Samedi,3,3170.655
021-000-000,10,Ligne orange,16,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,795.06
021-000-000,10,Ligne orange,16,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,1585.071
021-000-000,10,Ligne orange,17,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,14.607
021-000-000,10,Ligne orange,17,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-25,Lundi,3,125.973
021-000-000,10,Ligne orange,17,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,69.867
021-000-000,10,Ligne orange,17,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,1321.884
021-000-000,10,Ligne orange,17,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-25,Lundi,3,5549.094
021-000-000,10,Ligne orange,17,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,5354.01
021-000-000,10,Ligne orange,18,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,100.71
021-000-000,10,Ligne orange,18,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,36.846
021-000-000,10,Ligne orange,18,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,3698.829
021-000-000,10,Ligne orange,18,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,2381.868
021-000-000,10,Ligne orange,19,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,30.204
021-000-000,10,Ligne orange,19,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,1.935
021-000-000,10,Ligne orange,19,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,447.048
021-000-000,10,Ligne orange,19,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,3.438
021-000-000,10,Ligne orange,20,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,339.66
021-000-000,10,Ligne orange,21,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,42.651
021-000-000,10,Ligne orange,21,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,14.571
021-000-000,10,Ligne orange,21,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,1603.341
021-000-000,10,Ligne orange,21,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,1056.852
021-000-000,10,Ligne orange,22,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,9.954
021-000-000,10,Ligne orange,22,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,1396.26
021-000-000,10,Ligne orange,24,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,69.363
021-000-000,10,Ligne orange,24,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-06,Mercredi,3,57.564
021-000-000,10,Ligne orange,24,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,2865.744
021-000-000,10,Ligne orange,24,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-06,Mercredi,3,2882.808
021-000-000,10,Ligne orange,25,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-05,Mardi,3,71.001
021-000-000,10,Ligne orange,25,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,68.616
021-000-000,10,Ligne orange,25,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,0.873
021-000-000,10,Ligne orange,25,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-05,Mardi,3,3962.961
021-000-000,10,Ligne orange,25,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,1006.236
021-000-000,10,Ligne orange,27,CMC,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,31.572
021-000-000,10,Ligne orange,27,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,31.284
021-000-000,10,Ligne orange,27,PA,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,1808.892
021-000-000,10,Ligne orange,27,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-08,Vendredi,3,2123.307
021-000-000,10,Ligne orange,29,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,92.25
021-000-000,10,Ligne orange,29,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,90.414
021-000-000,10,Ligne orange,29,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,2076.75
021-000-000,10,Ligne orange,29,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,2072.691
021-000-000,10,Ligne orange,30,CMC,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,38.763
021-000-000,10,Ligne orange,30,PA,19J,Semaine,2019,2019-03,201909,2019-1,2019-03-01,Vendredi,3,3189.6
021-000-000,10,Ligne orange,31,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,23.49
021-000-000,10,Ligne orange,31,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,451.107
021-000-000,10,Ligne orange,32,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,68.49
021-000-000,10,Ligne orange,32,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,1279.476
021-000-000,10,Ligne orange,33,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-27,Mercredi,2,1.422
021-000-000,10,Ligne orange,33,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,64.89
021-000-000,10,Ligne orange,33,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-07,Jeudi,3,66.492
021-000-000,10,Ligne orange,33,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-28,Jeudi,2,3401.793
021-000-000,10,Ligne orange,33,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-07,Jeudi,3,3402.216
021-000-000,10,Ligne orange,35,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,77.103
021-000-000,10,Ligne orange,35,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,38.907
021-000-000,10,Ligne orange,35,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,1015.533
021-000-000,10,Ligne orange,35,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,2468.061
021-000-000,10,Ligne orange,36,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-04,Lundi,3,100.881
021-000-000,10,Ligne orange,36,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-04,Lundi,3,5825.007
021-000-000,10,Ligne orange,37,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,39.366
021-000-000,10,Ligne orange,37,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,35.802
021-000-000,10,Ligne orange,37,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-11,Lundi,2,1292.301
021-000-000,10,Ligne orange,37,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,1288.242
021-000-000,10,Ligne orange,37,PA,19J,Dimanche,2019,2019-02,201906,2019-1,2019-02-10,Dimanche,2,8.406
021-000-000,10,Ligne orange,38,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,33.939
021-000-000,10,Ligne orange,38,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,33.939
021-000-000,10,Ligne orange,38,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,72.459
021-000-000,10,Ligne orange,38,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,1015.533
021-000-000,10,Ligne orange,38,PA,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-19,Mardi,2,1015.533
021-000-000,10,Ligne orange,38,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,1373.517
021-000-000,10,Ligne orange,39,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,63.063
021-000-000,10,Ligne orange,39,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-18,Lundi,3,3130.344
021-000-000,10,Ligne orange,40,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,77.247
021-000-000,10,Ligne orange,40,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,2072.691
021-000-000,10,Ligne orange,41,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,21.249
021-000-000,10,Ligne orange,41,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,1849.599
021-000-000,10,Ligne orange,43,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,64.782
021-000-000,10,Ligne orange,43,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-22,Vendredi,3,69.318
021-000-000,10,Ligne orange,43,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-12,Mardi,2,1321.263
021-000-000,10,Ligne orange,43,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-22,Vendredi,3,3973.536
021-000-000,10,Ligne orange,45,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-14,Jeudi,2,52.443
021-000-000,10,Ligne orange,45,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-22,Vendredi,3,76.005
021-000-000,10,Ligne orange,45,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-14,Jeudi,2,3702.654
021-000-000,10,Ligne orange,45,PA,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-22,Vendredi,3,1057.158
021-000-000,10,Ligne orange,46,CMC,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-06,Mercredi,3,39.483
021-000-000,10,Ligne orange,46,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,24.336
021-000-000,10,Ligne orange,46,PA,19J,Semaine,2019,2019-03,201910,2019-1,2019-03-06,Mercredi,3,1544.913
021-000-000,10,Ligne orange,46,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,756.459
021-000-000,10,Ligne orange,49,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,92.25
021-000-000,10,Ligne orange,49,PA,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-04,Lundi,2,3579.534
021-000-000,10,Ligne orange,50,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,43.443
021-000-000,10,Ligne orange,50,PA,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,1548.729
021-000-000,10,Ligne orange,52,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-31,Jeudi,1,52.875
021-000-000,10,Ligne orange,52,PA,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-31,Jeudi,1,4316.256
021-000-000,10,Ligne orange,53,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-26,Mardi,2,8.388
021-000-000,10,Ligne orange,53,PA,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-26,Mardi,2,447.543
021-000-000,10,Ligne orange,59,CMC,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,4.653
021-000-000,10,Ligne orange,59,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,9.954
021-000-000,10,Ligne orange,59,PA,19J,Samedi,2019,2019-03,201909,2019-1,2019-03-02,Samedi,3,366.939
021-000-000,10,Ligne orange,59,PA,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,939.69
021-000-000,10,Ligne orange,60,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,5.058
021-000-000,10,Ligne orange,60,PA,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,264.474
021-000-000,10,Ligne orange,64,CMC,19J,Dimanche,2019,2019-02,201905,2019-1,2019-02-03,Dimanche,2,4.464
021-000-000,10,Ligne orange,64,PA,19J,Dimanche,2019,2019-02,201905,2019-1,2019-02-03,Dimanche,2,264.474
021-000-000,10,Ligne orange,66,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-31,Jeudi,1,70.398
021-000-000,10,Ligne orange,66,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-11,Lundi,3,62.1
021-000-000,10,Ligne orange,66,CMC,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,82.467
021-000-000,10,Ligne orange,67,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,27.126
021-000-000,10,Ligne orange,67,CMC,19J,Dimanche,2019,2019-02,201905,2019-1,2019-02-03,Dimanche,2,72.324
021-000-000,10,Ligne orange,67,CMC,19J,Dimanche,2019,2019-02,201907,2019-1,2019-02-17,Dimanche,2,47.205
021-000-000,10,Ligne orange,68,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-21,Jeudi,2,12.636
021-000-000,10,Ligne orange,69,CMC,19J,Semaine,2019,2019-01,201905,2019-1,2019-01-28,Lundi,1,82.926
021-000-000,10,Ligne orange,70,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-05,Mardi,2,81.36
021-000-000,10,Ligne orange,70,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-07,Jeudi,2,12.6
021-000-000,10,Ligne orange,70,CMC,19J,Semaine,2019,2019-02,201909,2019-1,2019-02-25,Lundi,2,76.41
021-000-000,10,Ligne orange,70,CMC,19J,Samedi,2019,2019-02,201907,2019-1,2019-02-16,Samedi,2,82.467
021-000-000,10,Ligne orange,70,CMC,19J,Samedi,2019,2019-03,201910,2019-1,2019-03-09,Samedi,3,45.918
021-000-000,10,Ligne orange,73,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,56.016
021-000-000,10,Ligne orange,74,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-13,Mercredi,3,84.33
021-000-000,10,Ligne orange,75,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,56.034
021-000-000,10,Ligne orange,76,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,80.811
021-000-000,10,Ligne orange,90,CMC,19J,Dimanche,2019,2019-02,201906,2019-1,2019-02-10,Dimanche,2,186.741
021-000-000,10,Ligne orange,90,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,68.328
021-000-000,10,Ligne orange,91,CMC,19J,Dimanche,2019,2019-01,201904,2019-1,2019-01-27,Dimanche,1,133.299
021-000-000,10,Ligne orange,93,CMC,19J,Dimanche,2019,2019-03,201909,2019-1,2019-03-03,Dimanche,3,220.824
021-000-000,10,Ligne orange,96,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-25,Lundi,3,160.902
021-000-000,10,Ligne bleue,66,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-14,Jeudi,3,18.486
021-000-000,10,Ligne bleue,66,CMC,19J,Samedi,2019,2019-02,201905,2019-1,2019-02-02,Samedi,2,1.503
021-000-000,10,Ligne bleue,66,CMC,19J,Dimanche,2019,2019-02,201908,2019-1,2019-02-24,Dimanche,2,21.078
021-000-000,10,Ligne bleue,68,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-21,Jeudi,2,28.71
021-000-000,10,Ligne bleue,70,CMC,19J,Samedi,2019,2019-02,201907,2019-1,2019-02-16,Samedi,2,2.511
021-000-000,10,Ligne bleue,70,CMC,19J,Samedi,2019,2019-03,201910,2019-1,2019-03-09,Samedi,3,3.042
021-000-000,10,Ligne bleue,73,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-20,Mercredi,2,6.633
021-000-000,10,Ligne bleue,74,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-13,Mercredi,3,19.107
021-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-07,Jeudi,2,10.371
021-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201911,2019-1,2019-03-12,Mardi,3,25.494
021-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-19,Mardi,3,1.653
021-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,15.684
021-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-21,Jeudi,3,25.29
021-000-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-22,Vendredi,3,1.119
021-000-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-25,Lundi,3,0.408
021-000-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,0.408
021-000-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,4.302
021-020-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-28,Jeudi,3,1.218
021-027-000,73,Ligne verte,0,CMC,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,2.145
021-027-000,73,Ligne verte,90,CMC,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,94.104
021-027-000,73,Ligne verte,90,PA,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,7.839
021-027-116,73,Ligne verte,0,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,1.926
021-027-116,73,Ligne verte,0,CMC,19M,Dimanche,2019,2019-03,201913,2019-1,2019-03-31,Dimanche,3,1.383
021-027-116,73,Ligne verte,8,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,81.009
021-027-116,73,Ligne verte,8,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-29,Vendredi,3,941.814
021-027-116,73,Ligne verte,67,CMC,19M,Samedi,2019,2019-03,201913,2019-1,2019-03-30,Samedi,3,67.983
021-041-020,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,1.083
021-117-000,73,Ligne verte,0,CMC,19J,Semaine,2019,2019-03,201912,2019-1,2019-03-20,Mercredi,3,2.574
021-130-000,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-26,Mardi,3,1.383
021-130-101,73,Ligne verte,0,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,1.674
021-130-101,73,Ligne verte,16,CMC,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,22.161
021-130-101,73,Ligne verte,16,PA,19M,Semaine,2019,2019-03,201913,2019-1,2019-03-27,Mercredi,3,250.944
022-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201906,2019-1,2019-02-07,Jeudi,2,7.272
022-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-13,Mercredi,2,3.573
022-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201907,2019-1,2019-02-15,Vendredi,2,0.909
022-000-000,10,Ligne verte,0,CMC,19J,Semaine,2019,2019-02,201908,2019-1,2019-02-18,Lundi,2,0.684
